sigla_departamento;nome_departamento;cod_curso;nome_curso;vigencia_inicio;vigencia_fim;cod_habilitacao;nome_habilitacao;vigencia_habilitacao_inicio;vigencia_opcao_fim;cod_disciplina;periodo;prioridade
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;181013;1;4
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;113018;1;5
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;185035;1;6
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;133230;2;7
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;139203;2;8
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;185850;2;9
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;186384;2;10
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;132039;3;12
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;200794;3;13
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;200808;3;14
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;200816;3;15
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;185051;3;16
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;200824;3;17
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;186091;4;18
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;186457;4;19
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;203238;4;20
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;203246;4;21
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;188638;5;22
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;188620;5;23
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;186236;6;23
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;100323;7;24
FACE        ;Faculd. de Economia, Administração e Contabilidade;1350;Gestão de Políticas Públicas                                          ;20092;-;8184;Gestão de Políticas Públicas                                          ;20151;-;100331;8;25
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154474;1;1
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154598;1;2
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154628;1;3
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154008;1;4
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;155080;1;5
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154580;1;6
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;112984;2;7
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154482;2;8
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154741;2;9
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154652;2;10
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154687;2;11
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;208469;2;12
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154750;3;13
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154601;3;14
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;208485;3;15
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154491;3;16
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154661;3;17
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154695;3;18
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154768;4;19
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154504;4;20
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;155349;4;21
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;155331;4;22
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154709;4;23
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154784;5;24
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154512;5;25
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154091;5;26
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;166952;5;27
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;166961;5;28
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154717;5;29
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154776;6;30
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154521;6;31
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154571;6;32
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;155322;6;33
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154423;6;34
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154806;7;35
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;155403;7;36
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154849;7;37
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154547;7;38
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154555;8;39
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;155390;8;40
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154814;9;41
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154989;9;42
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;154326;9;43
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;27;Arquitetura e Urbanismo                                               ;19962;-;5126;Arquitetura e Urbanismo                                               ;20161;-;100293;10;44
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154008;1;1
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154474;1;2
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;155080;1;3
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154598;1;4
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154628;1;5
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154482;2;6
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154580;2;7
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154652;2;8
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154741;2;9
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;201481;2;10
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;208469;2;11
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;112984;3;12
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154491;3;13
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154601;3;14
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154750;3;15
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;204129;3;16
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154547;4;17
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154768;4;18
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;155322;4;19
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;206091;4;20
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;206105;4;21
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;206521;4;22
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;208485;4;24
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154504;5;25
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;206083;5;26
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;208477;5;27
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;209023;5;28
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;209031;5;29
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;100307;6;30
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;100315;6;31
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154784;6;32
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154849;6;33
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;155349;6;34
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;100340;7;35
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154776;7;36
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154512;7;37
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;155331;7;38
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154709;7;39
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;100358;8;40
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;155403;8;41
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154521;8;42
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;206113;8;43
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154717;8;44
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154806;9;45
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154555;9;46
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;206121;9;47
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154814;10;48
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;155390;10;49
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154989;11;50
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;154326;11;51
FAU         ;Direção da Faculdade de Arquitetura e Urbanismo   ;1422;Arquitetura e Urbanismo                                               ;20101;-;5673;Arquitetura e Urbanismo                                               ;20161;-;100293;12;52
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;121398;1;1
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;123838;1;2
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;123153;1;3
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;169684;1;4
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;169692;1;5
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;125610;2;6
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;125628;2;7
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;125652;2;8
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161004;2;9
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;121061;3;10
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;103853;3;11
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161837;3;12
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;170577;3;13
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161608;3;14
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161454;4;15
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;107379;4;16
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161632;4;17
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161616;4;18
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;100781;5;19
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161659;5;20
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161667;5;21
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;169846;5;22
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161471;5;23
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;169854;5;24
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;103110;6;25
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;170372;6;26
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161136;6;27
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161489;6;28
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161535;6;29
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161527;6;30
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161519;7;31
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161845;7;32
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;169803;7;33
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;176656;7;34
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161551;7;35
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161772;8;36
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;100773;8;37
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;100757;8;38
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161543;8;39
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161705;9;40
FAV         ;Faculdade de Agronomia e Medicina Veterinária     ;884;Medicina Veterinária                                                  ;19981;-;6181;Medicina Veterinária                                                  ;20122;-;161853;9;41
